Accident_ID,Date,Time,Latitude,Longitude,Severity,Weather,Road_Type,Vehicles_Involved,Casualties,Alcohol_Involved,Crash_Type,Accident_Cause,Hit_and_Run,Intersection_Type,Urban_Rural,Road_Lighting,Speed_Limits,Traffic_Volume,Driver_Age_Group,Driver_Gender,Emergency_Response_Time,Distance_to_Hospital,Injury_Type,Season,Day_Night,Event_Occurrence,Traffic_Camera_Footage,Vehicle_Type,Vehicle_Age,Data_Source_Link
A-2229,12-07-2024,05:59:00,18.54269174,73.75421281,Low,Rainy,Expressway,5,1,FALSE,Pedestrian,Drunk Driving,FALSE,Crosswalk,Urban,Dimly-lit,40,4820,18-25,Male,53,9,Minor,Monsoon,Day,FALSE,FALSE,Motorcycle,18,http://trafficdata.pune.example
A-2230,01-07-2024,22:28:22,18.64508352,73.75118135,Low,Cloudy,Intersection,2,3,FALSE,Head-on,Weather Conditions,FALSE,Crosswalk,Urban,Dimly-lit,80,3036,18-25,Male,52,4,Minor,Summer,Day,FALSE,FALSE,Truck,0,http://trafficdata.pune.example
A-2231,02-11-2024,11:28:06,18.52369419,73.93943616,Low,Rainy,Expressway,3,0,FALSE,Side-impact,Speeding,FALSE,Y-junction,Rural,Dimly-lit,80,1853,25-40,Female,28,28,Minor,Summer,Day,FALSE,FALSE,Car,6,http://trafficdata.pune.example
A-2232,22-03-2024,11:14:34,18.51382221,73.91739839,Severe,Rainy,Highway,2,4,FALSE,Side-impact,Road Condition,FALSE,No Intersection,Urban,Well-lit,70,4050,Below 18,Male,59,1,Minor,Summer,Night,FALSE,FALSE,Bicycle,0,http://trafficdata.pune.example
A-2233,21-10-2024,03:59:52,18.50113452,73.93863774,Low,Cloudy,Intersection,2,0,FALSE,Side-impact,Speeding,FALSE,Roundabout,Rural,Dimly-lit,30,3226,25-40,Female,24,23,Minor,Summer,Night,FALSE,FALSE,Motorcycle,11,http://trafficdata.pune.example
A-2234,06-07-2024,01:47:14,18.57302213,73.87766079,Low,Foggy,Local Road,2,4,FALSE,Pedestrian,Weather Conditions,TRUE,Y-junction,Rural,Well-lit,100,3641,Below 18,Male,14,28,Minor,Summer,Night,FALSE,FALSE,Motorcycle,6,http://trafficdata.pune.example
A-2235,07-08-2024,00:27:25,18.47066774,73.8042193,Low,Rainy,Expressway,1,1,FALSE,Side-impact,Drunk Driving,FALSE,T-junction,Urban,No lighting,50,2611,Below 18,Male,16,1,Major,Summer,Night,FALSE,FALSE,Car,11,http://trafficdata.pune.example
A-2236,04-01-2024,20:39:15,18.4620854,73.91443487,Low,Stormy,Expressway,3,1,TRUE,Rollover,Distracted Driving,FALSE,Y-junction,Rural,No lighting,80,2506,40-60,Male,49,26,Minor,Summer,Day,FALSE,TRUE,Bicycle,2,http://trafficdata.pune.example
A-2237,16-07-2024,19:26:07,18.51083572,73.89972966,Moderate,Stormy,Expressway,3,4,TRUE,Rear-end,Drunk Driving,FALSE,No Intersection,Urban,Dimly-lit,40,4106,40-60,Female,7,20,Minor,Winter,Day,FALSE,FALSE,Bus,2,http://trafficdata.pune.example
A-2238,26-12-2024,23:35:32,18.52879017,73.86468811,Moderate,Cloudy,Highway,3,0,FALSE,Side-impact,Road Condition,FALSE,Crosswalk,Rural,Well-lit,80,3827,40-60,Female,46,23,Minor,Summer,Night,FALSE,TRUE,Bus,6,http://trafficdata.pune.example
A-2239,13-01-2024,14:12:43,18.55893855,73.8564439,Low,Rainy,Residential,1,3,FALSE,Rear-end,Drunk Driving,FALSE,No Intersection,Rural,Dimly-lit,60,3569,Below 18,Female,35,19,Minor,Winter,Night,TRUE,FALSE,Bus,12,http://trafficdata.pune.example
A-2240,28-09-2024,22:34:18,18.56548659,73.93573717,Severe,Clear,Highway,5,1,FALSE,Head-on,Distracted Driving,FALSE,Crosswalk,Urban,Well-lit,40,3384,Above 60,Male,36,3,Minor,Winter,Night,TRUE,FALSE,Bus,19,http://trafficdata.pune.example
A-2241,23-09-2024,19:29:19,18.57779025,73.83543477,Severe,Cloudy,Local Road,5,4,TRUE,Rear-end,Road Condition,FALSE,Roundabout,Rural,Well-lit,60,4165,40-60,Male,30,9,Fatal,Summer,Day,FALSE,FALSE,Car,0,http://trafficdata.pune.example
A-2242,04-04-2024,18:05:40,18.45198998,73.84342193,Moderate,Rainy,Residential,5,4,TRUE,Side-impact,Weather Conditions,FALSE,No Intersection,Urban,Dimly-lit,100,3802,25-40,Male,8,1,Minor,Winter,Day,FALSE,FALSE,Car,8,http://trafficdata.pune.example
A-2243,28-10-2024,22:39:26,18.5548036,73.93656495,Moderate,Cloudy,Residential,1,2,FALSE,Pedestrian,Weather Conditions,TRUE,Y-junction,Urban,Dimly-lit,80,1668,18-25,Male,58,28,Major,Summer,Night,FALSE,TRUE,Pedestrian,12,http://trafficdata.pune.example
A-2244,14-11-2024,12:46:21,18.53791107,73.76834321,Moderate,Foggy,Intersection,5,1,FALSE,Side-impact,Speeding,FALSE,Y-junction,Urban,No lighting,100,2619,Below 18,Female,52,1,Minor,Winter,Night,FALSE,FALSE,Motorcycle,10,http://trafficdata.pune.example
A-2245,01-10-2024,11:52:47,18.58459283,73.80053672,Moderate,Foggy,Intersection,2,4,FALSE,Side-impact,Speeding,FALSE,T-junction,Rural,Well-lit,50,1189,40-60,Male,41,10,Minor,Monsoon,Day,FALSE,TRUE,Bicycle,5,http://trafficdata.pune.example
A-2246,25-04-2024,16:23:20,18.55496945,73.81519831,Low,Cloudy,Local Road,1,2,FALSE,Rear-end,Weather Conditions,FALSE,No Intersection,Urban,No lighting,50,1128,25-40,Other,18,29,Minor,Monsoon,Day,TRUE,FALSE,Bicycle,6,http://trafficdata.pune.example
A-2247,28-10-2024,04:32:46,18.63747689,73.9423648,Low,Foggy,Residential,4,1,FALSE,Head-on,Weather Conditions,FALSE,Roundabout,Rural,Well-lit,70,2210,Below 18,Male,42,6,Minor,Summer,Night,FALSE,FALSE,Truck,18,http://trafficdata.pune.example
A-2248,09-09-2024,22:55:08,18.4540266,73.79407318,Low,Cloudy,Local Road,2,3,FALSE,Rollover,Distracted Driving,TRUE,Roundabout,Urban,Dimly-lit,30,2503,Above 60,Female,13,8,Minor,Summer,Night,FALSE,FALSE,Pedestrian,17,http://trafficdata.pune.example
A-2249,09-10-2024,18:08:07,18.59915194,73.77976891,Moderate,Rainy,Local Road,3,3,FALSE,Side-impact,Speeding,FALSE,Crosswalk,Urban,No lighting,80,2308,40-60,Male,6,2,Major,Winter,Day,FALSE,FALSE,Bicycle,1,http://trafficdata.pune.example
A-2250,26-12-2024,16:21:06,18.52232416,73.79063149,Low,Rainy,Local Road,4,0,FALSE,Pedestrian,Drunk Driving,FALSE,Roundabout,Urban,No lighting,70,1920,18-25,Male,33,14,Minor,Summer,Day,FALSE,FALSE,Bus,16,http://trafficdata.pune.example
A-2251,30-08-2024,23:51:35,18.48326906,73.80628214,Low,Rainy,Residential,2,3,TRUE,Pedestrian,Distracted Driving,FALSE,No Intersection,Rural,Dimly-lit,80,4289,Below 18,Female,23,12,Major,Winter,Day,TRUE,TRUE,Bicycle,11,http://trafficdata.pune.example
A-2252,16-08-2024,19:43:57,18.61487555,73.94779152,Severe,Stormy,Intersection,3,3,FALSE,Rollover,Distracted Driving,TRUE,No Intersection,Rural,Well-lit,30,2768,25-40,Female,25,23,Minor,Summer,Day,FALSE,FALSE,Pedestrian,6,http://trafficdata.pune.example
A-2253,04-07-2024,14:48:22,18.58567065,73.85493198,Severe,Clear,Local Road,3,3,FALSE,Head-on,Road Condition,FALSE,Crosswalk,Urban,Well-lit,100,2103,18-25,Male,38,3,Minor,Winter,Day,FALSE,FALSE,Car,18,http://trafficdata.pune.example
A-2254,13-09-2024,21:29:29,18.59587878,73.77590708,Severe,Stormy,Residential,3,2,FALSE,Head-on,Road Condition,FALSE,Roundabout,Urban,Well-lit,100,3869,Above 60,Male,22,17,Minor,Monsoon,Day,FALSE,FALSE,Truck,16,http://trafficdata.pune.example
A-2255,06-02-2024,06:14:09,18.51763836,73.86188186,Severe,Stormy,Highway,2,0,FALSE,Rollover,Distracted Driving,FALSE,Y-junction,Urban,Well-lit,50,2167,25-40,Male,6,21,Minor,Winter,Day,FALSE,FALSE,Truck,14,http://trafficdata.pune.example
A-2256,05-05-2024,19:57:01,18.55678749,73.93983783,Low,Stormy,Expressway,1,4,TRUE,Rollover,Distracted Driving,FALSE,Crosswalk,Rural,Dimly-lit,30,2582,40-60,Female,35,6,Minor,Summer,Night,FALSE,FALSE,Pedestrian,10,http://trafficdata.pune.example
A-2257,22-01-2024,23:08:32,18.61631705,73.82773832,Severe,Foggy,Local Road,4,2,FALSE,Pedestrian,Weather Conditions,FALSE,No Intersection,Rural,Dimly-lit,80,4643,Below 18,Female,7,9,Minor,Summer,Day,FALSE,FALSE,Truck,1,http://trafficdata.pune.example
A-2258,03-01-2024,17:50:01,18.64803536,73.90733321,Low,Foggy,Intersection,4,1,FALSE,Rollover,Road Condition,FALSE,No Intersection,Urban,Dimly-lit,30,1896,Below 18,Female,42,12,Minor,Monsoon,Day,FALSE,TRUE,Truck,19,http://trafficdata.pune.example
A-2259,31-05-2024,14:57:16,18.54609824,73.79127704,Moderate,Clear,Intersection,4,0,FALSE,Head-on,Road Condition,TRUE,Y-junction,Urban,Dimly-lit,70,4064,40-60,Male,51,22,Fatal,Monsoon,Day,FALSE,FALSE,Bicycle,16,http://trafficdata.pune.example
A-2260,23-08-2024,17:45:27,18.54286435,73.83887922,Low,Stormy,Highway,2,4,FALSE,Rear-end,Weather Conditions,FALSE,Y-junction,Urban,Well-lit,30,3718,18-25,Other,16,6,Major,Monsoon,Night,FALSE,FALSE,Car,7,http://trafficdata.pune.example
A-2261,29-08-2024,00:34:11,18.57023377,73.75810144,Low,Cloudy,Expressway,3,1,FALSE,Head-on,Speeding,FALSE,Y-junction,Rural,Dimly-lit,30,2462,Below 18,Male,51,27,Major,Monsoon,Day,FALSE,FALSE,Car,3,http://trafficdata.pune.example
A-2262,02-09-2024,02:54:00,18.6132478,73.76823909,Moderate,Rainy,Highway,5,4,FALSE,Head-on,Speeding,FALSE,Y-junction,Urban,Dimly-lit,60,3840,25-40,Male,40,29,Minor,Summer,Day,TRUE,FALSE,Bicycle,8,http://trafficdata.pune.example
A-2263,06-10-2024,16:53:13,18.47192449,73.90698303,Low,Cloudy,Expressway,5,0,FALSE,Side-impact,Speeding,FALSE,Y-junction,Urban,Dimly-lit,100,3326,18-25,Female,17,16,Major,Winter,Day,FALSE,TRUE,Motorcycle,1,http://trafficdata.pune.example
A-2264,14-08-2024,07:01:20,18.60707192,73.82700528,Low,Cloudy,Local Road,2,3,TRUE,Pedestrian,Drunk Driving,FALSE,Y-junction,Urban,No lighting,80,2676,40-60,Male,39,2,Major,Summer,Night,FALSE,TRUE,Truck,14,http://trafficdata.pune.example
A-2265,14-12-2024,10:50:28,18.56747912,73.86732543,Low,Cloudy,Highway,5,3,FALSE,Side-impact,Speeding,FALSE,Crosswalk,Urban,Well-lit,40,4728,18-25,Female,13,29,Minor,Summer,Night,TRUE,TRUE,Truck,18,http://trafficdata.pune.example
A-2266,20-08-2024,01:35:12,18.61562959,73.87224547,Severe,Stormy,Intersection,3,4,FALSE,Rollover,Distracted Driving,FALSE,Roundabout,Urban,Well-lit,80,1054,25-40,Male,25,6,Minor,Summer,Day,FALSE,FALSE,Truck,16,http://trafficdata.pune.example
A-2267,04-06-2024,16:39:40,18.5398453,73.92932818,Low,Clear,Expressway,3,4,FALSE,Pedestrian,Road Condition,TRUE,T-junction,Urban,No lighting,30,1480,Below 18,Other,34,12,Minor,Monsoon,Day,FALSE,FALSE,Motorcycle,18,http://trafficdata.pune.example
A-2268,08-11-2024,15:38:19,18.47940304,73.75765982,Low,Foggy,Expressway,1,1,TRUE,Rear-end,Distracted Driving,FALSE,Y-junction,Urban,Well-lit,60,1489,Above 60,Female,55,4,Minor,Summer,Night,TRUE,FALSE,Car,9,http://trafficdata.pune.example
A-2269,08-06-2024,22:33:48,18.54672571,73.82445451,Moderate,Stormy,Expressway,1,4,FALSE,Rear-end,Speeding,FALSE,Y-junction,Rural,Well-lit,30,3046,Below 18,Female,56,10,Major,Winter,Day,FALSE,TRUE,Pedestrian,19,http://trafficdata.pune.example
A-2270,11-07-2024,01:33:07,18.54662355,73.93200531,Low,Rainy,Local Road,3,1,TRUE,Pedestrian,Drunk Driving,FALSE,No Intersection,Urban,Dimly-lit,40,1981,40-60,Male,56,2,Minor,Monsoon,Day,FALSE,FALSE,Pedestrian,4,http://trafficdata.pune.example
A-2271,07-02-2024,11:56:02,18.52375014,73.82229505,Low,Foggy,Expressway,1,1,FALSE,Rollover,Road Condition,FALSE,Roundabout,Urban,Well-lit,50,4562,40-60,Male,16,19,Major,Winter,Day,FALSE,FALSE,Pedestrian,2,http://trafficdata.pune.example
A-2272,19-11-2024,16:22:34,18.61917864,73.80589016,Moderate,Stormy,Expressway,5,3,FALSE,Rear-end,Speeding,FALSE,T-junction,Urban,No lighting,40,2879,40-60,Other,45,20,Minor,Winter,Day,FALSE,FALSE,Bus,8,http://trafficdata.pune.example
A-2273,12-08-2024,11:50:36,18.52526412,73.80510751,Severe,Rainy,Intersection,4,0,FALSE,Rollover,Weather Conditions,FALSE,Crosswalk,Urban,No lighting,30,1101,25-40,Male,9,3,Major,Winter,Night,FALSE,FALSE,Pedestrian,6,http://trafficdata.pune.example
A-2274,06-10-2024,00:13:54,18.58361518,73.86951936,Low,Stormy,Local Road,1,0,FALSE,Rear-end,Drunk Driving,FALSE,No Intersection,Urban,Well-lit,30,3755,40-60,Male,26,10,Minor,Monsoon,Day,FALSE,TRUE,Pedestrian,9,http://trafficdata.pune.example
A-2275,29-02-2024,23:47:58,18.61716925,73.75419583,Severe,Foggy,Local Road,4,2,FALSE,Rear-end,Distracted Driving,FALSE,No Intersection,Urban,Dimly-lit,100,4501,40-60,Male,52,11,Minor,Summer,Day,FALSE,FALSE,Truck,8,http://trafficdata.pune.example
A-2276,10-12-2024,21:15:16,18.62980858,73.94604593,Low,Clear,Local Road,2,4,FALSE,Rear-end,Weather Conditions,FALSE,T-junction,Rural,Dimly-lit,60,2109,25-40,Male,50,27,Major,Winter,Night,FALSE,TRUE,Car,12,http://trafficdata.pune.example
A-2277,22-07-2024,22:21:13,18.62717422,73.93388338,Low,Stormy,Highway,4,2,FALSE,Pedestrian,Road Condition,TRUE,Y-junction,Rural,Dimly-lit,70,4950,Below 18,Female,38,17,Minor,Winter,Day,FALSE,TRUE,Bicycle,19,http://trafficdata.pune.example
A-2278,20-01-2024,14:50:33,18.61043451,73.91901897,Low,Foggy,Local Road,4,3,FALSE,Side-impact,Road Condition,FALSE,T-junction,Urban,Dimly-lit,70,4288,25-40,Female,46,9,Minor,Winter,Night,FALSE,TRUE,Bus,16,http://trafficdata.pune.example
A-2279,07-01-2024,19:26:41,18.48925121,73.82126188,Severe,Stormy,Highway,5,3,FALSE,Head-on,Speeding,FALSE,T-junction,Urban,Dimly-lit,80,4659,40-60,Female,57,13,Minor,Winter,Night,FALSE,FALSE,Truck,14,http://trafficdata.pune.example
A-2280,20-12-2024,16:42:34,18.54792054,73.80668214,Low,Cloudy,Residential,5,0,FALSE,Rear-end,Distracted Driving,FALSE,Y-junction,Urban,No lighting,70,1975,18-25,Female,10,2,Major,Summer,Day,FALSE,TRUE,Bus,17,http://trafficdata.pune.example
A-2281,30-01-2024,05:15:24,18.5947997,73.76812453,Severe,Stormy,Local Road,1,2,FALSE,Head-on,Weather Conditions,FALSE,Crosswalk,Urban,No lighting,60,1139,Above 60,Male,19,20,Major,Summer,Day,FALSE,FALSE,Pedestrian,6,http://trafficdata.pune.example
A-2282,30-03-2024,12:37:00,18.46906597,73.91848206,Low,Rainy,Highway,1,3,FALSE,Side-impact,Drunk Driving,FALSE,T-junction,Urban,No lighting,70,3657,Above 60,Female,48,22,Major,Monsoon,Day,FALSE,FALSE,Truck,13,http://trafficdata.pune.example
A-2283,12-07-2024,15:30:50,18.63466009,73.84119852,Moderate,Foggy,Residential,5,4,FALSE,Side-impact,Distracted Driving,FALSE,Crosswalk,Urban,Dimly-lit,70,1463,Below 18,Male,27,26,Major,Monsoon,Day,FALSE,FALSE,Car,1,http://trafficdata.pune.example
A-2284,31-07-2024,16:09:06,18.52697091,73.76385362,Low,Clear,Intersection,4,1,FALSE,Rollover,Drunk Driving,TRUE,Y-junction,Urban,No lighting,100,2010,18-25,Male,28,5,Major,Summer,Night,FALSE,FALSE,Pedestrian,2,http://trafficdata.pune.example
A-2285,29-11-2024,18:23:10,18.50519586,73.78563345,Moderate,Cloudy,Residential,4,1,FALSE,Pedestrian,Weather Conditions,TRUE,Roundabout,Rural,Well-lit,30,1914,40-60,Male,45,29,Minor,Summer,Day,FALSE,FALSE,Bus,5,http://trafficdata.pune.example
A-2286,19-09-2024,02:46:25,18.60839577,73.84004911,Severe,Stormy,Local Road,2,0,FALSE,Head-on,Drunk Driving,TRUE,Roundabout,Urban,No lighting,70,1304,18-25,Female,6,4,Minor,Monsoon,Day,FALSE,TRUE,Bicycle,5,http://trafficdata.pune.example
A-2287,06-10-2024,08:05:07,18.52244351,73.81706898,Low,Clear,Highway,2,3,FALSE,Rollover,Distracted Driving,FALSE,Y-junction,Urban,Well-lit,80,4436,Above 60,Male,25,2,Major,Winter,Day,FALSE,TRUE,Bicycle,1,http://trafficdata.pune.example
A-2288,28-01-2024,09:05:23,18.50172152,73.82056444,Severe,Stormy,Highway,2,0,TRUE,Rollover,Weather Conditions,TRUE,T-junction,Urban,Dimly-lit,60,1018,Below 18,Male,51,26,Major,Monsoon,Night,FALSE,FALSE,Bicycle,1,http://trafficdata.pune.example
A-2289,20-12-2024,20:01:45,18.55364413,73.9440281,Low,Cloudy,Residential,1,3,FALSE,Rollover,Distracted Driving,FALSE,Crosswalk,Urban,Dimly-lit,30,3411,Below 18,Female,19,7,Minor,Summer,Day,FALSE,FALSE,Bus,9,http://trafficdata.pune.example
A-2290,14-08-2024,05:57:33,18.62713409,73.84280948,Moderate,Foggy,Residential,2,0,FALSE,Side-impact,Distracted Driving,TRUE,T-junction,Urban,Dimly-lit,60,2767,40-60,Male,11,12,Minor,Winter,Day,FALSE,FALSE,Bicycle,9,http://trafficdata.pune.example
A-2291,18-04-2024,05:08:38,18.55958268,73.88478498,Low,Foggy,Intersection,5,3,FALSE,Side-impact,Road Condition,FALSE,Y-junction,Urban,Dimly-lit,80,4863,25-40,Female,38,16,Major,Summer,Day,FALSE,FALSE,Bicycle,9,http://trafficdata.pune.example
A-2292,07-03-2024,03:17:04,18.5791749,73.93722991,Low,Clear,Expressway,1,0,FALSE,Pedestrian,Drunk Driving,FALSE,Crosswalk,Urban,Well-lit,30,1351,Above 60,Male,21,11,Fatal,Winter,Day,FALSE,FALSE,Bus,5,http://trafficdata.pune.example
A-2293,09-01-2024,09:12:16,18.59304769,73.93830798,Moderate,Rainy,Local Road,5,1,TRUE,Rollover,Road Condition,TRUE,Roundabout,Rural,Well-lit,70,3401,Above 60,Female,56,21,Major,Monsoon,Day,FALSE,FALSE,Truck,0,http://trafficdata.pune.example
A-2294,12-10-2024,14:29:32,18.52933589,73.83648181,Low,Cloudy,Highway,4,3,FALSE,Pedestrian,Road Condition,FALSE,Crosswalk,Urban,Well-lit,100,2773,Below 18,Male,27,11,Major,Winter,Night,FALSE,FALSE,Truck,18,http://trafficdata.pune.example
A-2295,27-04-2024,17:56:14,18.55564768,73.86482146,Moderate,Cloudy,Residential,2,4,FALSE,Rear-end,Weather Conditions,TRUE,Y-junction,Urban,Well-lit,80,3909,25-40,Female,54,23,Minor,Winter,Night,TRUE,FALSE,Bicycle,12,http://trafficdata.pune.example
A-2296,20-03-2024,13:20:51,18.48032759,73.89237007,Low,Clear,Expressway,3,4,FALSE,Head-on,Weather Conditions,TRUE,Crosswalk,Urban,Well-lit,40,2191,25-40,Male,20,20,Major,Monsoon,Day,FALSE,FALSE,Motorcycle,8,http://trafficdata.pune.example
A-2297,06-12-2024,14:23:44,18.46199778,73.84292549,Low,Foggy,Expressway,3,2,FALSE,Rear-end,Drunk Driving,FALSE,Roundabout,Urban,Well-lit,60,2619,Above 60,Male,8,19,Minor,Winter,Night,FALSE,TRUE,Bicycle,1,http://trafficdata.pune.example
A-2298,18-07-2024,18:38:32,18.52895146,73.87492023,Moderate,Clear,Expressway,3,4,FALSE,Rollover,Road Condition,FALSE,Y-junction,Rural,No lighting,40,3065,Above 60,Male,33,7,Major,Winter,Night,FALSE,TRUE,Bicycle,0,http://trafficdata.pune.example
A-2299,02-05-2024,01:07:09,18.46421456,73.82613748,Low,Stormy,Expressway,3,2,FALSE,Rear-end,Road Condition,TRUE,No Intersection,Rural,Well-lit,60,4798,40-60,Other,15,21,Major,Monsoon,Night,FALSE,FALSE,Pedestrian,0,http://trafficdata.pune.example
A-2300,16-02-2024,11:56:18,18.54414601,73.92541938,Moderate,Stormy,Expressway,3,1,FALSE,Pedestrian,Distracted Driving,TRUE,No Intersection,Rural,Dimly-lit,60,1401,25-40,Male,19,9,Minor,Summer,Day,FALSE,FALSE,Car,16,http://trafficdata.pune.example
A-2301,22-11-2024,04:22:41,18.52955948,73.84525412,Low,Clear,Highway,2,1,FALSE,Rollover,Road Condition,FALSE,T-junction,Urban,No lighting,80,3691,Below 18,Female,55,22,Major,Winter,Day,FALSE,FALSE,Truck,2,http://trafficdata.pune.example
A-2302,01-06-2024,20:12:08,18.59454799,73.88003683,Moderate,Clear,Local Road,2,2,TRUE,Head-on,Road Condition,FALSE,Crosswalk,Urban,Well-lit,50,1174,Above 60,Male,14,6,Minor,Winter,Night,FALSE,FALSE,Bus,3,http://trafficdata.pune.example
A-2303,26-01-2024,13:52:54,18.49027315,73.82728862,Severe,Foggy,Expressway,1,3,TRUE,Rollover,Speeding,FALSE,Roundabout,Urban,Dimly-lit,60,3804,Below 18,Male,11,14,Major,Winter,Night,FALSE,TRUE,Motorcycle,9,http://trafficdata.pune.example
A-2304,10-09-2024,10:51:40,18.47369334,73.91843582,Low,Stormy,Intersection,4,2,FALSE,Pedestrian,Speeding,FALSE,No Intersection,Rural,No lighting,40,1128,Above 60,Male,9,26,Major,Monsoon,Day,FALSE,FALSE,Bicycle,14,http://trafficdata.pune.example
A-2305,03-08-2024,06:08:10,18.53033977,73.77200653,Low,Cloudy,Intersection,4,1,FALSE,Head-on,Speeding,FALSE,Roundabout,Urban,Well-lit,70,2153,Below 18,Male,31,25,Minor,Summer,Night,TRUE,FALSE,Bicycle,14,http://trafficdata.pune.example
A-2306,27-03-2024,11:21:05,18.64496649,73.82038026,Low,Clear,Intersection,2,2,FALSE,Side-impact,Road Condition,FALSE,Y-junction,Urban,Well-lit,30,3867,Above 60,Male,9,13,Minor,Winter,Night,FALSE,TRUE,Bicycle,16,http://trafficdata.pune.example
A-2307,17-04-2024,14:56:51,18.63228336,73.82266585,Low,Cloudy,Expressway,2,2,FALSE,Rollover,Weather Conditions,FALSE,No Intersection,Urban,Dimly-lit,60,1622,18-25,Male,59,17,Minor,Summer,Day,FALSE,TRUE,Truck,6,http://trafficdata.pune.example
A-2308,16-01-2024,10:02:35,18.49845089,73.92715154,Low,Rainy,Expressway,1,4,FALSE,Rear-end,Speeding,FALSE,No Intersection,Urban,No lighting,30,3208,40-60,Female,44,19,Fatal,Monsoon,Night,FALSE,FALSE,Pedestrian,16,http://trafficdata.pune.example
A-2309,03-12-2024,21:30:33,18.5499224,73.87028202,Moderate,Stormy,Local Road,5,0,FALSE,Pedestrian,Road Condition,FALSE,T-junction,Urban,No lighting,50,2019,18-25,Male,5,2,Minor,Winter,Night,FALSE,FALSE,Bicycle,4,http://trafficdata.pune.example
A-2310,17-05-2024,16:25:03,18.5223033,73.89993594,Low,Clear,Intersection,4,3,FALSE,Pedestrian,Road Condition,TRUE,Crosswalk,Rural,Dimly-lit,40,3217,40-60,Male,26,22,Minor,Summer,Day,FALSE,TRUE,Truck,14,http://trafficdata.pune.example
A-2311,20-07-2024,12:13:24,18.60369066,73.84222683,Moderate,Clear,Intersection,1,0,FALSE,Side-impact,Weather Conditions,FALSE,No Intersection,Urban,Well-lit,70,1550,Above 60,Female,28,1,Major,Winter,Day,FALSE,FALSE,Truck,12,http://trafficdata.pune.example
A-2312,12-08-2024,13:04:25,18.56554731,73.8542378,Low,Stormy,Intersection,4,1,FALSE,Rear-end,Weather Conditions,FALSE,Roundabout,Urban,Dimly-lit,70,4307,Below 18,Male,58,26,Minor,Summer,Night,FALSE,TRUE,Truck,4,http://trafficdata.pune.example
A-2313,24-02-2024,09:20:43,18.53536972,73.78714618,Moderate,Rainy,Intersection,1,2,FALSE,Head-on,Weather Conditions,TRUE,T-junction,Urban,Well-lit,40,2662,Below 18,Male,18,20,Minor,Winter,Day,FALSE,FALSE,Pedestrian,2,http://trafficdata.pune.example
A-2314,07-05-2024,22:00:10,18.51267869,73.87093564,Low,Foggy,Highway,4,4,FALSE,Rollover,Drunk Driving,FALSE,No Intersection,Urban,Dimly-lit,30,2989,40-60,Male,6,10,Minor,Monsoon,Night,FALSE,FALSE,Bus,4,http://trafficdata.pune.example
A-2315,17-09-2024,16:14:00,18.60803232,73.89319414,Low,Clear,Local Road,4,1,FALSE,Side-impact,Distracted Driving,FALSE,Roundabout,Rural,No lighting,80,4270,40-60,Male,22,13,Minor,Winter,Day,FALSE,FALSE,Motorcycle,15,http://trafficdata.pune.example
A-2316,30-10-2024,15:06:55,18.51586074,73.91080274,Moderate,Rainy,Highway,5,2,TRUE,Rear-end,Drunk Driving,FALSE,No Intersection,Urban,No lighting,80,2977,25-40,Male,32,13,Major,Winter,Night,FALSE,FALSE,Pedestrian,11,http://trafficdata.pune.example
A-2317,03-06-2024,04:35:44,18.47434938,73.84891855,Low,Clear,Expressway,5,1,FALSE,Head-on,Road Condition,TRUE,Roundabout,Urban,Well-lit,80,2025,Above 60,Male,41,2,Minor,Monsoon,Day,FALSE,TRUE,Bicycle,9,http://trafficdata.pune.example
A-2318,31-10-2024,01:30:36,18.51705886,73.88807876,Low,Clear,Residential,5,0,FALSE,Pedestrian,Distracted Driving,FALSE,Roundabout,Urban,No lighting,100,4839,Below 18,Male,19,15,Major,Summer,Day,FALSE,TRUE,Motorcycle,0,http://trafficdata.pune.example
A-2319,12-09-2024,19:06:52,18.60008506,73.80256607,Severe,Rainy,Intersection,2,4,FALSE,Side-impact,Drunk Driving,FALSE,No Intersection,Urban,Well-lit,70,4566,18-25,Male,39,20,Minor,Summer,Day,FALSE,FALSE,Pedestrian,15,http://trafficdata.pune.example
A-2320,22-03-2024,22:46:46,18.63666702,73.78417743,Severe,Foggy,Residential,4,3,FALSE,Pedestrian,Road Condition,TRUE,Y-junction,Urban,No lighting,30,3760,Above 60,Male,24,14,Minor,Monsoon,Day,FALSE,FALSE,Car,19,http://trafficdata.pune.example
